ytid,start,end,labels,cifar_class,cifar_label
6OAXLFoBpLY,0.0,10.0,"/m/01yrx,/m/02yds9,/m/04rlf,/m/068hy,/m/0jbk",cat,3
6UY-HKyolKk,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk",cat,3
6dgTnGDYiZc,9.0,19.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk",cat,3
6psjy93yoTA,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk",cat,3
70CtvdsGQf4,2.0,12.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk",cat,3
75PJeJ2hGcw,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk",cat,3
7916WqcPKBA,30.0,40.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk",cat,3
7CRVoUCXg_A,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",cat,3
7MXamVgKszI,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk",cat,3
84uy3xSw9H0,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",cat,3
86owBlJa8f0,24.0,34.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/0jbk",cat,3
86p6UVFIcFI,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2",cat,3
8JgqLELdUkY,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk",cat,3
8ewn7JCJbEM,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk",cat,3
8gyY5kN5IjA,30.0,40.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk",cat,3
8ws1ligErwo,0.0,10.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk",cat,3
8xoenlVVBZw,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk",cat,3
AmDDp-cCo24,0.0,10.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",cat,3
Ar5r0pzgaRU,30.0,40.0,"/m/01yrx,/m/02yds9,/m/068hy",cat,3
BLlnu2Tyqu0,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk",cat,3
CQGQV-JxPoI,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk",cat,3
DjcbzPb1_Tk,30.0,40.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk",cat,3
Fup02r6oh-8,30.0,40.0,"/m/01yrx,/m/02yds9,/m/09x0r",cat,3
HSPBrLMYWQA,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/0jbk",cat,3
Hjyl1n_1muU,6.0,16.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2",cat,3
HrvdzCGjbzw,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk",cat,3
I1GC1yWdM_c,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk",cat,3
IcDsqSC5Z-c,130.0,140.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk",cat,3
LHY9L1MjQvQ,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/09x0r",cat,3
LPvJFjsxMj8,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk,/t/dd00125",cat,3
LdOQ6qtoQ4I,80.0,90.0,"/m/01yrx,/m/02yds9,/m/068hy,/t/dd00125",cat,3
LyIhmCTPLUc,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/0jbk",cat,3
MF88IYF2MHY,0.0,10.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk,/t/dd00126",cat,3
NjazulpHxNY,20.0,30.0,"/m/01b_21,/m/01yrx,/m/068hy,/m/0jbk",cat,3
OEmncpMnPak,30.0,40.0,"/m/01yrx,/m/03wwcy,/m/07r67yg,/m/09x0r",cat,3
OV8eysG8KEk,1.0,11.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk",cat,3
Pyt8O3N6-wk,110.0,120.0,"/m/01yrx,/m/068hy,/m/0ghcn6,/m/0jbk",cat,3
QBjKntYuUIk,30.0,40.0,"/m/01yrx,/m/09x0r,/m/0cdnk",cat,3
QiFBbt-6yfU,0.0,10.0,"/m/01yrx,/m/07r81j2,/m/09x0r,/m/0jbk",cat,3
R3_Gqgl-NYE,50.0,60.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk",cat,3
RF8fPkV9HNc,10.0,20.0,"/m/01yrx,/m/03qc9zr,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",cat,3
Rr84-EZvO0U,90.0,100.0,"/m/01b_21,/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk",cat,3
UfMr4FFsS28,21.0,31.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/0jbk",cat,3
UoelVWyciuE,10.0,20.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk,/t/dd00125",cat,3
XZhLMTOmM9w,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07yv9,/m/0btp2,/m/0jbk",cat,3
YRyK_1g4VWQ,10.0,20.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",cat,3
YlLqWCeiVPw,30.0,40.0,"/m/01yrx,/m/07qrkrw,/m/07r81j2",cat,3
__p-iA312kg,70.0,80.0,"/m/01yrx,/m/068hy,/m/0ghcn6,/m/0jbk",cat,3
-6x2PtSRfJU,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r",dog,5
-By_0iIghuE,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk",dog,5
-N_vl1d7TFA,30.0,40.0,"/m/01yrx,/m/02yds9,/m/04rlf,/m/068hy,/m/0jbk",dog,5
-QVqh513RxQ,15.0,25.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
-QoZQDW4qjU,30.0,40.0,"/m/04rlf,/m/068hy,/m/07r_k2n,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
-Ry1YNVPPCM,9.0,19.0,"/m/068hy,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
-efgThyiXWI,25.0,35.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",dog,5
-hDuDDv0lbQ,30.0,40.0,"/m/04rlf,/m/068hy,/m/07qf0zm,/m/07r_k2n,/m/0bt9lr,/m/0jbk",dog,5
-j3aoa1bEyA,9.0,19.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk",dog,5
-oxF9jhY94s,1.0,11.0,"/m/01yrx,/m/068hy,/m/07r81j2",dog,5
-qGd1JwYLbQ,30.0,40.0,"/m/068hy,/m/07qf0zm,/m/07r_k2n,/m/07rc7d9,/m/0bt9lr,/m/0jbk",dog,5
-r1H8hBeYmw,21.0,31.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk",dog,5
-skhG36uWM0,20.0,30.0,"/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6",dog,5
-urYwYLrcMA,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk",dog,5
-vUMGKGmNKE,50.0,60.0,"/m/03cczk,/m/068hy",dog,5
-ysNtKG8FlU,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/0jbk",dog,5
02q5C77_xeQ,250.0,260.0,"/m/068hy,/m/07pbtc8,/m/09x0r,/m/0bt9lr,/m/0jbk",dog,5
06OT6nqAuLM,50.0,60.0,"/m/03p19w,/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00125",dog,5
0NyrNJAXrIo,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/0jbk",dog,5
0SEHGxAQL18,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk",dog,5
0_utuoBWKmo,17.0,27.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk",dog,5
0f2A-lZYAnw,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk",dog,5
0h6dpegN0f4,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",dog,5
0jFN112eGVQ,21.0,31.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk",dog,5
0kdRxEiEGIs,190.0,200.0,"/m/01z5f,/m/03cczk,/m/068hy,/m/07pdhp0,/m/07pzfmf,/m/0bt9lr,/m/0jbk",dog,5
0pJwADdUrRo,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk",dog,5
0qbp0OtOvl4,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk",dog,5
0rhb_K228gA,30.0,40.0,"/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
1G3TdBrW7ys,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk",dog,5
1HPYHsdLYCQ,28.0,38.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",dog,5
1NYANpd5Grs,160.0,170.0,"/m/068hy,/m/07pdhp0,/m/0bt9lr,/t/dd00125",dog,5
1Oy7Yha8LOg,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk",dog,5
1PxKjFulkLs,30.0,40.0,"/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
1eI2-vhs0YY,21.0,31.0,"/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk",dog,5
1f7lBXwf2rk,100.0,110.0,"/m/068hy,/m/068zj,/m/0jbk",dog,5
1lBl4WXrFxE,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk",dog,5
1oe-NKUOwZw,30.0,40.0,"/m/068hy,/m/0jbk,/t/dd00136",dog,5
29x5I94EBMQ,0.0,9.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07r81j2,/m/0jbk",dog,5
2ABMFZVQ9jI,570.0,580.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk",dog,5
2Cu_AdrrMks,30.0,40.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk",dog,5
2HlCRjjDhIA,20.0,30.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk",dog,5
2IWV8hlUydk,20.0,30.0,"/m/02yds9,/m/068hy,/m/0bt9lr,/m/0jbk",dog,5
2JEeD3O0NnM,30.0,40.0,"/m/04rlf,/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/0bt9lr,/m/0jbk",dog,5
2mJbGx5D-zA,150.0,160.0,"/m/05tny_,/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk",dog,5
2oKQdQyXFO0,180.0,190.0,"/m/068hy,/m/07rrh0c,/m/0bt9lr,/m/0jbk",dog,5
2p7QjnOHpUI,30.0,40.0,"/m/068hy,/m/07r_k2n,/m/0bt9lr,/m/0jbk",dog,5
2qJ-efHMACE,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",dog,5
2sbfNvZgrPI,90.0,100.0,"/m/01d3sd,/m/068hy,/m/0bt9lr,/m/0jbk",dog,5
2zw8uUauLcc,30.0,40.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
30UUl_YYwpk,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",dog,5
33_enN0Bsfs,440.0,450.0,"/m/01yrx,/m/068hy,/m/07pqc89,/m/09x0r,/m/0jbk",dog,5
36BQNuC3SSo,70.0,80.0,"/m/04rlf,/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk",dog,5
3HaqTs1_Exg,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk",dog,5
3JUfBqcy2gU,30.0,40.0,"/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
3N5JLFOKk6Y,30.0,40.0,"/m/04rlf,/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
3QiGuXETYnQ,12.0,22.0,"/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
3T9vSTxmwD0,11.0,21.0,"/m/068hy,/m/07r_k2n,/m/0bt9lr,/m/0jbk",dog,5
3e_3yFdH-Ck,30.0,40.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
3hqBv_pF_dw,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",dog,5
3rb2re_HN7s,20.0,30.0,"/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk",dog,5
3rcYcz3YPBY,50.0,60.0,"/m/015p6,/m/068hy,/m/07r660_,/m/09x0r",dog,5
3rmsgqvn-7g,10.0,20.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk",dog,5
3xCWI_22Z9A,50.0,60.0,"/m/01z5f,/m/05tny_,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk",dog,5
3zEWsAPEdd0,30.0,40.0,"/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
483cz_84L1I,10.0,20.0,"/m/01z5f,/m/068hy,/m/0bt9lr,/m/0jbk",dog,5
4LcMAREn89c,0.0,10.0,"/m/01z5f,/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00128",dog,5
4MZrJBy7i-I,10.0,20.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/0jbk",dog,5
4PYNzqXudtk,30.0,40.0,"/m/04rlf,/m/068hy,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
4RXmFXA3QhM,30.0,40.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/t/dd00136",dog,5
4TgW0mtugns,30.0,40.0,"/m/068hy,/m/07qf0zm,/m/07r_k2n,/m/07rc7d9,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
4ZuwIgGNVfA,18.0,28.0,"/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
4_qvGF5U1Xw,30.0,40.0,"/m/04rlf,/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/0bt9lr,/m/0jbk",dog,5
4aI4kyReP-g,40.0,50.0,"/m/01d3sd,/m/068hy,/m/09x0r",dog,5
4mwIp7OTQpw,140.0,150.0,"/m/04cvmfc,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk",dog,5
4sFGGOVcvM8,20.0,30.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6,/m/0jbk",dog,5
58yb7qX_pv8,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk",dog,5
59b9hv2QAPw,30.0,40.0,"/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/0bt9lr,/m/0jbk",dog,5
5AHG1q3aSpU,30.0,40.0,"/m/01z5f,/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
5B7j5DIqBJA,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/0jbk",dog,5
5F7MMaPJqMc,0.0,5.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",dog,5
5KWTAq3GkfA,6.0,16.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/0jbk",dog,5
5LmfBPI5cWE,20.0,30.0,"/m/068hy,/m/07pyy8b,/m/09x0r,/m/0bt9lr,/m/0jbk",dog,5
5Nmimj-Gycc,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07r81j2,/m/0jbk",dog,5
5PbIH_kMyis,70.0,80.0,"/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk",dog,5
5UxAuX_DV_Y,30.0,40.0,"/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
5atdlBjDap0,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk",dog,5
5bjiFUed8gw,30.0,40.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
5dbFQM1JMM0,120.0,130.0,"/m/068hy,/m/07qf0zm,/m/0jbk",dog,5
5lNTPOv9fSE,510.0,520.0,"/m/01yrx,/m/068hy,/m/07pdhp0,/m/0jbk,/t/dd00125",dog,5
5nBcyKL05Ok,30.0,40.0,"/m/068hy,/m/0bt9lr,/t/dd00136",dog,5
5tOj-p8ANmM,0.0,10.0,"/m/04rlf,/m/05tny_,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk",dog,5
5wjiU7kz9rM,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",dog,5
62oVSUMNL7c,20.0,30.0,"/m/04rlf,/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk,/t/dd00125",dog,5
64K4SlYR3BU,70.0,80.0,"/m/05tny_,/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/0bt9lr,/m/0jbk",dog,5
64lMZFxzQtY,21.0,31.0,"/m/068hy,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
6GMAVpfbGmM,60.0,70.0,"/m/01d3sd,/m/068hy,/m/07ppn3j,/m/0bt9lr,/m/0jbk",dog,5
6WMGrOwoWIw,40.0,50.0,"/m/068hy,/m/068zj,/m/0jbk",dog,5
6c-5b9sj35o,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk",dog,5
6gAInizlVKw,60.0,70.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/m/0lyf6",dog,5
6qmGCfCrU6w,20.0,30.0,"/m/01z5f,/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk",dog,5
6qtqDXeovbA,60.0,70.0,"/m/068hy,/m/07q6cd_,/m/0bt9lr,/m/0jbk",dog,5
6se-2qAjyO4,40.0,50.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk",dog,5
6wg3GJZk7Q0,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/0jbk",dog,5
6z3eDM1VvfI,25.0,35.0,"/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",dog,5
78KjO5EH6dk,190.0,200.0,"/m/046dlr,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk",dog,5
7DFJpPvm36g,30.0,40.0,"/m/068hy,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
7F01MogWvhQ,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk",dog,5
7FI6nCbX89k,150.0,160.0,"/m/068hy,/m/068zj,/m/0jbk",dog,5
7N2q1XkFuqY,21.0,31.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk",dog,5
7WoFyN1R-1g,12.0,22.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk",dog,5
7azTIyaeqx4,0.0,10.0,"/m/068hy,/m/068zj,/m/0ch8v,/m/0jbk",dog,5
7azzA91qIVg,0.0,10.0,"/m/068hy,/m/07pyy8b,/m/0jbk",dog,5
7fAxjx6m_Ak,10.0,20.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk",dog,5
7gqGqbzLpZE,30.0,40.0,"/m/068hy,/m/07qf0zm,/m/07rc7d9,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
7iyRkyHjsTE,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",dog,5
7kKlbwXdBDQ,30.0,40.0,"/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
7m6w6NH5RaY,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",dog,5
7t7RfDh-YKA,20.0,30.0,"/m/01z5f,/m/068hy,/m/07pyy8b,/m/0bt9lr,/m/0jbk",dog,5
7wJc_LpV8E4,30.0,40.0,"/m/01z5f,/m/068hy,/m/07qf0zm,/m/09x0r,/m/0bt9lr,/m/0jbk",dog,5
81xMhkd8lCI,40.0,50.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk",dog,5
82C3NRXggGk,30.0,40.0,"/m/068hy,/m/07r_k2n,/m/09x0r,/m/0jbk",dog,5
82EHZ4_pTps,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk",dog,5
88nxoLgi1sE,30.0,40.0,"/m/02x984l,/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00128",dog,5
8MX03zX_ubE,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk",dog,5
8cDXwosw9nA,30.0,40.0,"/m/05tny_,/m/068hy,/m/07qf0zm,/m/07r_k2n,/m/0bt9lr,/m/0jbk",dog,5
9qtSLOFY1Aw,40.0,50.0,"/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0ghcn6,/m/0jbk",dog,5
9xDuJoee3bU,30.0,40.0,"/m/068hy,/m/07qz6j3,/m/0jbk",dog,5
A09VB0vE1IE,0.0,10.0,"/m/068hy,/m/07r4k75,/m/0bt9lr,/m/0jbk",dog,5
ABs2ECDx-EQ,30.0,40.0,"/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk",dog,5
AQP3QOPW7_0,140.0,150.0,"/m/01d3sd,/m/068hy,/m/0bt9lr,/m/0jbk",dog,5
BFWN_OXjYM0,17.0,27.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk",dog,5
BGkXV9_wf9g,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk",dog,5
BXfY7CSGd0Y,0.0,10.0,"/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk",dog,5
BYdB-oFZUZM,10.0,20.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk",dog,5
BiMI6fs8S6w,250.0,260.0,"/m/0642b4,/m/068hy,/m/0bt9lr,/m/0jbk",dog,5
BkjvDGA8_94,60.0,70.0,"/m/068hy,/m/07q6cd_,/m/07qf0zm,/m/0bt9lr,/m/0jbk",dog,5
BnMj7aNQglA,60.0,70.0,"/m/03fwl,/m/068hy,/m/09x0r,/m/0jbk",dog,5
C5QxHyI1GBc,520.0,530.0,"/m/068hy,/m/07ppn3j,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00129",dog,5
CCdCRvQzf_c,30.0,40.0,"/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
CONgGb-D4Iw,30.0,40.0,"/m/01z5f,/m/068hy,/m/0bt9lr,/m/0jbk",dog,5
CTBFPn_S5u0,30.0,40.0,"/m/01z5f,/m/05tny_,/m/068hy,/m/07pyy8b,/m/07rc7d9,/m/0bt9lr,/m/0jbk",dog,5
CU1euq2Zl5E,520.0,530.0,"/m/068hy,/m/07sx8x_,/m/09x0r,/m/0jbk,/t/dd00125",dog,5
CxNgd-mdl1A,30.0,40.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk",dog,5
DAU7ImBNu0g,50.0,60.0,"/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
DIc3zDgrbZg,50.0,60.0,"/m/01z5f,/m/068hy,/m/0bt9lr,/m/0jbk",dog,5
DOOUC0UPOKA,50.0,60.0,"/m/01yrx,/m/068hy,/m/07pzfmf,/m/09x0r",dog,5
DOtBB70Jgu4,60.0,70.0,"/m/03wwcy,/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk",dog,5
DUsgjCMYyxQ,30.0,40.0,"/m/068hy,/m/07r_k2n,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
DXUmi-gSRww,10.0,20.0,"/m/01b_21,/m/068hy,/m/0bt9lr,/m/0jbk",dog,5
Djc2Sx5RoNg,0.0,10.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/m/0lyf6",dog,5
DlkiTCd-5Tk,40.0,50.0,"/m/068hy,/m/07r4k75,/m/09x0r,/m/0ch8v,/m/0jbk",dog,5
Dq29NSr8wDA,40.0,50.0,"/m/01z5f,/m/068hy,/m/0bt9lr,/m/0jbk",dog,5
E0EUGWxAKUY,50.0,60.0,"/m/04rlf,/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk",dog,5
E0Q3USvTnXQ,10.0,20.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6,/m/0jbk",dog,5
EBwiCVS_gBs,40.0,50.0,"/m/01b_21,/m/01hsr_,/m/068hy,/m/0bt9lr,/m/0jbk",dog,5
EEmK-U4soi4,30.0,40.0,"/m/068hy,/m/0ghcn6",dog,5
EakI8v4Ztt4,30.0,40.0,"/m/05tny_,/m/068hy,/m/07ppn3j,/m/0bt9lr,/m/0jbk",dog,5
Ewwd8Ui4KuM,50.0,60.0,"/m/068hy,/m/07ppn3j,/m/0bt9lr,/m/0jbk",dog,5
F6KV2dvJIf4,40.0,50.0,"/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk",dog,5
FTYgwHJUkaY,10.0,20.0,"/m/05tny_,/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk",dog,5
FeRaDiSPb2c,17.0,27.0,"/m/05tny_,/m/068hy,/m/0bt9lr,/m/0jbk",dog,5
FjiCMXDhUas,0.0,10.0,"/m/01z5f,/m/025_jnm,/m/04rlf,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk",dog,5
FuTiynEpLpE,80.0,90.0,"/m/04rlf,/m/05tny_,/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk,/t/dd00136",dog,5
Fw09tDLa-78,0.0,10.0,"/m/01z5f,/m/05tny_,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk",dog,5
G5D054W3VDE,20.0,30.0,"/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk",dog,5
